year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_rate,cancel_rate,total_delay_minutes,period
2021,9,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",434.0,47.0,27.73,0.0,13.28,0.0,5.99,1.0,0.0,2856.0,1201.0,0.0,1310.0,0.0,345.0,0.10829493087557604,0.002304147465437788,2856.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",353.0,54.0,27.67,1.67,16.12,0.89,7.66,0.0,0.0,2603.0,1382.0,105.0,710.0,33.0,373.0,0.1529745042492918,0.0,2603.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",763.0,81.0,39.74,0.41,24.17,1.0,15.67,2.0,0.0,6114.0,3688.0,159.0,1548.0,20.0,699.0,0.10615989515072084,0.002621231979030144,6114.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",196.0,24.0,12.22,0.0,8.25,0.0,3.52,0.0,0.0,700.0,406.0,0.0,163.0,0.0,131.0,0.12244897959183673,0.0,700.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",192.0,16.0,11.46,0.0,2.06,0.0,2.48,0.0,0.0,598.0,427.0,0.0,77.0,0.0,94.0,0.08333333333333333,0.0,598.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,PSP,"Palm Springs, CA: Palm Springs International",30.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,266.0,200.0,0.0,0.0,0.0,66.0,0.13333333333333333,0.0,266.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Theodore Francis Green State",91.0,15.0,10.22,0.0,1.36,0.0,3.42,0.0,0.0,737.0,599.0,0.0,33.0,0.0,105.0,0.16483516483516483,0.0,737.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",56.0,13.0,4.58,0.0,6.38,0.0,2.05,0.0,0.0,373.0,136.0,0.0,168.0,0.0,69.0,0.23214285714285715,0.0,373.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,90.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",769.0,80.0,43.29,3.17,15.13,0.0,18.41,0.0,0.0,3345.0,1566.0,268.0,409.0,0.0,1102.0,0.10403120936280884,0.0,3345.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",211.0,23.0,18.45,0.0,3.27,0.0,1.28,0.0,0.0,765.0,677.0,0.0,64.0,0.0,24.0,0.10900473933649289,0.0,765.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",60.0,3.0,2.73,0.0,0.27,0.0,0.0,0.0,0.0,81.0,74.0,0.0,7.0,0.0,0.0,0.05,0.0,81.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",19.0,2.0,0.81,0.0,0.19,0.0,1.0,0.0,0.0,61.0,22.0,0.0,5.0,0.0,34.0,0.10526315789473684,0.0,61.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",88.0,9.0,8.34,0.0,0.0,0.0,0.66,0.0,0.0,425.0,412.0,0.0,0.0,0.0,13.0,0.10227272727272728,0.0,425.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",421.0,51.0,27.99,0.0,15.88,0.0,7.13,1.0,0.0,2037.0,1112.0,0.0,348.0,0.0,577.0,0.12114014251781473,0.0023752969121140144,2037.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",623.0,46.0,27.79,0.0,11.11,0.0,7.1,0.0,0.0,2269.0,1618.0,0.0,368.0,0.0,283.0,0.0738362760834671,0.0,2269.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",398.0,52.0,26.82,0.65,14.81,0.0,9.71,0.0,0.0,2275.0,1274.0,15.0,356.0,0.0,630.0,0.1306532663316583,0.0,2275.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",255.0,21.0,12.9,0.0,4.3,0.0,3.8,0.0,0.0,1133.0,720.0,0.0,191.0,0.0,222.0,0.08235294117647059,0.0,1133.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",189.0,17.0,7.92,0.0,7.91,0.0,1.18,0.0,0.0,517.0,201.0,0.0,166.0,0.0,150.0,0.08994708994708994,0.0,517.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2445.0,265.0,118.28,3.13,105.38,2.0,36.2,1.0,4.0,16631.0,10439.0,208.0,3126.0,78.0,2780.0,0.1083844580777096,0.00040899795501022495,16631.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",810.0,63.0,31.4,2.91,16.72,0.0,11.97,1.0,1.0,4155.0,1929.0,76.0,1436.0,0.0,714.0,0.07777777777777778,0.0012345679012345679,4155.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",170.0,13.0,9.53,0.0,0.9,0.0,2.57,0.0,0.0,1299.0,1070.0,0.0,28.0,0.0,201.0,0.07647058823529412,0.0,1299.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",174.0,49.0,33.32,0.0,11.84,2.0,1.83,1.0,1.0,2962.0,1951.0,0.0,543.0,409.0,59.0,0.28160919540229884,0.005747126436781609,2962.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4256.0,401.0,176.69,10.05,112.93,0.53,100.8,11.0,1.0,28242.0,16118.0,598.0,3386.0,26.0,8114.0,0.09421992481203008,0.0025845864661654134,28242.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",272.0,20.0,11.31,0.0,5.04,0.0,3.65,0.0,0.0,780.0,538.0,0.0,126.0,0.0,116.0,0.07352941176470588,0.0,780.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",325.0,36.0,24.25,0.0,8.95,0.0,2.8,0.0,1.0,1293.0,995.0,0.0,189.0,0.0,109.0,0.11076923076923077,0.0,1293.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",168.0,19.0,10.41,0.0,4.36,0.0,4.23,0.0,0.0,1128.0,871.0,0.0,135.0,0.0,122.0,0.1130952380952381,0.0,1128.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",334.0,31.0,20.96,1.0,4.37,0.0,4.67,0.0,0.0,1801.0,1471.0,18.0,169.0,0.0,143.0,0.09281437125748503,0.0,1801.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",61.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,117.0,85.0,0.0,0.0,0.0,32.0,0.04918032786885246,0.0,117.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",17.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,20.0,10.0,0.0,10.0,0.0,0.0,0.058823529411764705,0.0,20.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",88.0,11.0,9.68,0.0,1.08,0.0,0.24,0.0,0.0,435.0,393.0,0.0,37.0,0.0,5.0,0.125,0.0,435.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,TLH,"Tallahassee, FL: Tallahassee International",70.0,2.0,1.22,0.0,0.0,0.0,0.78,0.0,0.0,51.0,37.0,0.0,0.0,0.0,14.0,0.02857142857142857,0.0,51.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",854.0,110.0,64.93,1.71,26.46,1.0,15.91,5.0,2.0,6636.0,3931.0,964.0,742.0,30.0,969.0,0.1288056206088993,0.00585480093676815,6636.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",89.0,5.0,2.74,0.0,0.45,0.0,1.82,0.0,1.0,159.0,66.0,0.0,15.0,0.0,78.0,0.056179775280898875,0.0,159.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",74.0,7.0,4.45,0.0,2.55,0.0,0.0,0.0,0.0,266.0,204.0,0.0,62.0,0.0,0.0,0.0945945945945946,0.0,266.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",36.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,92.0,76.0,0.0,0.0,0.0,16.0,0.08333333333333333,0.0,92.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",96.0,7.0,4.81,0.0,1.31,0.0,0.88,0.0,0.0,952.0,860.0,0.0,70.0,0.0,22.0,0.07291666666666667,0.0,952.0,2021-09-01
2021,9,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",169.0,13.0,8.24,0.0,2.91,0.0,1.85,0.0,1.0,535.0,388.0,0.0,71.0,0.0,76.0,0.07692307692307693,0.0,535.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",13.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,0.15384615384615385,0.0,60.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,ALB,"Albany, NY: Albany International",21.0,4.0,2.83,0.33,0.67,0.0,0.17,0.0,0.0,245.0,170.0,23.0,40.0,0.0,12.0,0.19047619047619047,0.0,245.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.1111111111111111,0.0,22.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",606.0,122.0,52.53,1.34,32.18,0.0,35.95,7.0,0.0,7654.0,3807.0,55.0,1170.0,0.0,2622.0,0.20132013201320131,0.01155115511551155,7654.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",55.0,6.0,1.02,0.21,2.0,0.0,2.77,1.0,0.0,365.0,29.0,12.0,104.0,0.0,220.0,0.10909090909090909,0.01818181818181818,365.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BDL,"Hartford, CT: Bradley International",40.0,9.0,4.61,0.0,3.87,0.0,0.52,0.0,0.0,551.0,362.0,0.0,161.0,0.0,28.0,0.225,0.0,551.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BIL,"Billings, MT: Billings Logan International",9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,65.0,0.1,0.0,65.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BKG,"Branson, MO: Branson Airport",14.0,4.0,0.47,0.16,1.19,0.0,2.19,0.0,0.0,232.0,34.0,22.0,44.0,0.0,132.0,0.2857142857142857,0.0,232.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",17.0,5.0,3.62,0.0,0.38,0.0,1.0,0.0,0.0,347.0,156.0,0.0,11.0,0.0,180.0,0.29411764705882354,0.0,347.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BNA,"Nashville, TN: Nashville International",80.0,13.0,2.95,0.0,7.44,0.0,2.62,1.0,0.0,924.0,223.0,0.0,329.0,0.0,372.0,0.1625,0.0125,924.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BOS,"Boston, MA: Logan International",26.0,3.0,2.58,0.0,0.42,0.0,0.0,0.0,0.0,78.0,63.0,0.0,15.0,0.0,0.0,0.11538461538461539,0.0,78.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BTV,"Burlington, VT: Burlington International",10.0,4.0,1.09,0.0,0.68,0.0,2.23,0.0,0.0,218.0,78.0,0.0,32.0,0.0,108.0,0.4,0.0,218.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",56.0,6.0,2.53,0.0,1.47,0.0,2.0,0.0,0.0,242.0,59.0,0.0,78.0,0.0,105.0,0.10714285714285714,0.0,242.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BUR,"Burbank, CA: Bob Hope",54.0,17.0,3.08,0.8,10.22,0.0,2.89,0.0,0.0,1154.0,113.0,79.0,625.0,0.0,337.0,0.3148148148148148,0.0,1154.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",70.0,16.0,5.37,1.0,5.49,0.0,4.14,0.0,0.0,863.0,233.0,48.0,172.0,0.0,410.0,0.22857142857142856,0.0,863.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",16.0,1.0,0.02,0.0,0.12,0.0,0.86,0.0,0.0,139.0,3.0,0.0,16.0,0.0,120.0,0.0625,0.0,139.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",19.0,9.0,1.17,0.0,6.97,0.0,0.86,0.0,0.0,477.0,49.0,0.0,242.0,0.0,186.0,0.47368421052631576,0.0,477.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",292.0,61.0,21.11,1.84,21.28,0.0,16.77,2.0,1.0,2697.0,847.0,70.0,685.0,0.0,1095.0,0.2089041095890411,0.00684931506849315,2697.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",111.0,14.0,2.33,1.0,6.05,0.0,4.61,1.0,0.0,1111.0,194.0,245.0,346.0,0.0,326.0,0.12612612612612611,0.009009009009009009,1111.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",18.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,41.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",60.0,13.0,6.58,0.19,4.41,0.0,1.83,0.0,0.0,374.0,185.0,6.0,127.0,0.0,56.0,0.21666666666666667,0.0,374.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",223.0,33.0,15.66,0.0,12.1,0.0,5.25,0.0,0.0,1812.0,967.0,0.0,309.0,0.0,536.0,0.14798206278026907,0.0,1812.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",83.0,8.0,3.69,0.0,1.39,0.0,2.91,1.0,1.0,534.0,355.0,0.0,67.0,0.0,112.0,0.0963855421686747,0.012048192771084338,534.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,DEN,"Denver, CO: Denver International",1855.0,255.0,78.6,4.25,88.21,0.0,83.95,8.0,6.0,17520.0,5848.0,166.0,4255.0,0.0,7251.0,0.13746630727762804,0.00431266846361186,17520.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",264.0,45.0,17.5,0.27,15.47,0.0,11.76,0.0,0.0,2986.0,1127.0,63.0,715.0,0.0,1081.0,0.17045454545454544,0.0,2986.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",16.0,6.0,1.89,0.0,4.11,0.0,0.0,0.0,0.0,252.0,114.0,0.0,138.0,0.0,0.0,0.375,0.0,252.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",21.0,4.0,1.21,0.55,2.24,0.0,0.0,1.0,0.0,242.0,31.0,74.0,137.0,0.0,0.0,0.19047619047619047,0.047619047619047616,242.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",85.0,17.0,8.58,0.0,5.95,0.0,2.47,0.0,0.0,753.0,362.0,0.0,224.0,0.0,167.0,0.2,0.0,753.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,ELP,"El Paso, TX: El Paso International",26.0,6.0,1.33,0.0,1.56,0.0,3.1,0.0,0.0,488.0,70.0,0.0,24.0,0.0,394.0,0.23076923076923078,0.0,488.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",184.0,63.0,23.25,3.2,26.04,0.0,10.51,3.0,1.0,4659.0,1043.0,135.0,2619.0,0.0,862.0,0.3423913043478261,0.016304347826086956,4659.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,FAR,"Fargo, ND: Hector International",20.0,2.0,1.4,0.0,0.0,0.0,0.6,0.0,0.0,127.0,68.0,0.0,0.0,0.0,59.0,0.1,0.0,127.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,295.0,0.5,0.0,295.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",23.0,2.0,0.06,0.0,0.24,0.0,1.7,0.0,0.0,69.0,2.0,0.0,8.0,0.0,59.0,0.08695652173913043,0.0,69.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,GEG,"Spokane, WA: Spokane International",14.0,4.0,1.82,0.0,2.18,0.0,0.0,0.0,0.0,84.0,42.0,0.0,42.0,0.0,0.0,0.2857142857142857,0.0,84.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",9.0,2.0,0.0,0.0,0.48,0.0,1.52,0.0,0.0,44.0,0.0,0.0,12.0,0.0,32.0,0.2222222222222222,0.0,44.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",14.0,3.0,0.5,0.0,0.3,0.0,2.2,0.0,0.0,92.0,14.0,0.0,8.0,0.0,70.0,0.21428571428571427,0.0,92.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",30.0,4.0,2.39,0.16,1.44,0.0,0.0,0.0,0.0,158.0,104.0,5.0,49.0,0.0,0.0,0.13333333333333333,0.0,158.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",11.0,4.0,1.07,0.0,1.01,0.0,1.91,0.0,0.0,668.0,260.0,0.0,19.0,0.0,389.0,0.36363636363636365,0.0,668.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",12.0,1.0,0.18,0.0,0.11,0.0,0.71,0.0,0.0,38.0,7.0,0.0,4.0,0.0,27.0,0.08333333333333333,0.0,38.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",100.0,18.0,7.09,0.03,5.83,0.0,5.05,1.0,0.0,1246.0,630.0,3.0,330.0,0.0,283.0,0.18,0.01,1246.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",11.0,2.0,0.7,0.0,0.26,0.0,1.04,0.0,0.0,244.0,98.0,0.0,18.0,0.0,128.0,0.18181818181818182,0.0,244.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,ILG,"Wilmington, DE: New Castle",8.0,2.0,0.0,0.0,1.66,0.0,0.34,0.0,0.0,74.0,0.0,0.0,54.0,0.0,20.0,0.25,0.0,74.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",61.0,8.0,4.85,0.0,0.17,0.0,2.98,0.0,0.0,515.0,209.0,0.0,11.0,0.0,295.0,0.13114754098360656,0.0,515.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,ISP,"Islip, NY: Long Island MacArthur",161.0,19.0,9.93,0.0,5.86,0.0,3.21,0.0,0.0,1071.0,530.0,0.0,242.0,0.0,299.0,0.11801242236024845,0.0,1071.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.5,0.0,24.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",15.0,3.0,1.68,0.0,0.32,0.0,1.0,0.0,0.0,112.0,36.0,0.0,8.0,0.0,68.0,0.2,0.0,112.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1534.0,371.0,85.58,6.08,147.91,0.0,131.44,9.0,1.0,25582.0,8532.0,284.0,6456.0,0.0,10310.0,0.24185136897001303,0.005867014341590613,25582.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",13.0,1.0,0.64,0.0,0.36,0.0,0.0,0.0,0.0,53.0,34.0,0.0,19.0,0.0,0.0,0.07692307692307693,0.0,53.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,LGA,"New York, NY: LaGuardia",72.0,13.0,4.05,2.01,2.89,0.0,4.06,2.0,1.0,1012.0,213.0,151.0,234.0,0.0,414.0,0.18055555555555555,0.027777777777777776,1012.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",22.0,4.0,1.51,0.0,2.49,0.0,0.0,0.0,0.0,86.0,37.0,0.0,49.0,0.0,0.0,0.18181818181818182,0.0,86.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",19.0,2.0,0.04,0.0,0.14,0.0,1.82,0.0,0.0,299.0,3.0,0.0,30.0,0.0,266.0,0.10526315789473684,0.0,299.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,MCO,"Orlando, FL: Orlando International",1223.0,237.0,62.29,1.3,103.23,0.0,70.18,7.0,1.0,15229.0,5957.0,212.0,4262.0,0.0,4798.0,0.1937857726901063,0.005723630417007359,15229.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,MEM,"Memphis, TN: Memphis International",35.0,6.0,2.3,1.0,2.56,0.0,0.14,0.0,0.0,329.0,139.0,111.0,74.0,0.0,5.0,0.17142857142857143,0.0,329.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,MIA,"Miami, FL: Miami International",343.0,71.0,23.38,1.33,19.96,0.0,26.33,1.0,0.0,5811.0,2790.0,79.0,944.0,0.0,1998.0,0.20699708454810495,0.0029154518950437317,5811.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",63.0,14.0,7.04,0.0,4.83,0.0,2.12,0.0,0.0,673.0,312.0,0.0,110.0,0.0,251.0,0.2222222222222222,0.0,673.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",23.0,3.0,2.27,0.0,0.73,0.0,0.0,0.0,0.0,89.0,70.0,0.0,19.0,0.0,0.0,0.13043478260869565,0.0,89.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,MSO,"Missoula, MT: Missoula International",2.0,1.0,0.0,0.0,0.26,0.0,0.74,0.0,0.0,42.0,0.0,0.0,11.0,0.0,31.0,0.5,0.0,42.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",48.0,7.0,2.05,0.0,3.95,0.0,1.0,0.0,0.0,296.0,138.0,0.0,123.0,0.0,35.0,0.14583333333333334,0.0,296.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",45.0,4.0,0.36,0.0,1.78,0.0,1.85,4.0,0.0,167.0,15.0,0.0,76.0,0.0,76.0,0.08888888888888889,0.08888888888888889,167.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",37.0,4.0,1.56,0.0,1.02,0.0,1.42,0.0,0.0,235.0,134.0,0.0,34.0,0.0,67.0,0.10810810810810811,0.0,235.0,2021-09-01
2021,9,F9,Frontier Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",70.0,9.0,3.26,0.0,2.56,0.0,3.18,2.0,0.0,408.0,128.0,0.0,87.0,0.0,193.0,0.12857142857142856,0.02857142857142857,408.0,2021-09-01
